,filename,precision,recall,f1_score
18,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_18_44_000.jpg,0.4,1.0,0.5714285714285715
19,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_20_44_000.jpg,0.25,1.0,0.4
20,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_21_27_000.jpg,0.5,0.5,0.5
21,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_21_34_000.jpg,1.0,1.0,1.0
22,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_22_05_000.jpg,0.0,0.0,0.0
23,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_23_52_000.jpg,0.0,0.0,0.0
24,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_24_14_000.jpg,0.5,1.0,0.6666666666666666
25,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_24_22_000.jpg,0.0,0.0,0.0
26,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_24_51_000.jpg,0.3333333333333333,1.0,0.5
27,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_24_53_000.jpg,0.3333333333333333,1.0,0.5
28,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_25_08_000.jpg,0.3333333333333333,1.0,0.5
29,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_26_15_000.jpg,1.0,1.0,1.0
30,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_26_16_000.jpg,1.0,1.0,1.0
31,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_26_17_000.jpg,0.5,1.0,0.6666666666666666
32,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_27_30_000.jpg,1.0,1.0,1.0
33,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_27_46_000.jpg,1.0,1.0,1.0
34,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_27_49_000.jpg,0.3333333333333333,1.0,0.5
35,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_27_50_000.jpg,1.0,0.5,0.6666666666666666
36,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_27_57_000.jpg,0.3333333333333333,1.0,0.5
37,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_28_04_000.jpg,0.0,0.0,0.0
38,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_28_06_000.jpg,0.5,0.3333333333333333,0.4
39,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_28_10_000.jpg,1.0,1.0,1.0
40,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_13_000.jpg,0.5,1.0,0.6666666666666666
41,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_16_000.jpg,0.5,1.0,0.6666666666666666
42,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_30_000.jpg,0.5,1.0,0.6666666666666666
43,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_35_000.jpg,0.5,1.0,0.6666666666666666
44,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_42_000.jpg,1.0,1.0,1.0
45,F:\Datasets\TFMTestRemake\OriginalInput\Arucas_frame_01_29_55_000.jpg,0.5,1.0,0.6666666666666666
