,filename,precision,recall,f1_score
150,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1141_Teror_frame_02_37_14_000.jpg,0.0,0.0,0.0
151,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1142_Teror_frame_02_37_14_000.jpg,0.0,0.0,0.0
152,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1143_Teror_frame_03_02_30_000.jpg,0.0,0.0,0.0
153,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1144_Teror_frame_03_23_52_000.jpg,1.0,1.0,1.0
154,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1145_PresaDeHornos_frame_12_58_41_000.jpg,1.0,1.0,1.0
155,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1146_PresaDeHornos_frame_11_36_46_000.jpg,1.0,1.0,1.0
156,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1147_PresaDeHornos_frame_12_55_13_000.jpg,0.0,0.0,0.0
157,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1148_PresaDeHornos_frame_12_55_13_000.jpg,1.0,1.0,1.0
158,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\114_Arucas_frame_01_44_47_000.jpg,1.0,1.0,1.0
159,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1150_PresaDeHornos_frame_12_39_20_000.jpg,0.0,0.0,0.0
160,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1151_PresaDeHornos_frame_12_39_20_000.jpg,1.0,1.0,1.0
161,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1152_PresaDeHornos_frame_12_39_20_000.jpg,0.0,0.0,0.0
162,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1153_PresaDeHornos_frame_13_40_41_000.jpg,1.0,1.0,1.0
163,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1154_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
164,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1155_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
165,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1156_PresaDeHornos_frame_13_40_41_000.jpg,0.0,0.0,0.0
166,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1157_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
167,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1158_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
168,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1159_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
169,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\115_Arucas_frame_01_44_47_000.jpg,1.0,1.0,1.0
170,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1160_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
171,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1161_Teror_frame_02_03_44_000.jpg,0.0,0.0,0.0
172,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1163_PresaDeHornos_frame_13_41_34_000.jpg,0.0,0.0,0.0
173,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1166_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
174,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1167_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
175,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1168_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
176,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1169_Teror_frame_02_14_38_000.jpg,0.0,0.0,0.0
177,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\116_Arucas_frame_01_44_47_000.jpg,0.0,0.0,0.0
178,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1170_Teror_frame_02_58_27_000.jpg,0.0,0.0,0.0
179,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1171_Teror_frame_02_58_27_000.jpg,0.0,0.0,0.0
180,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1173_Teror_frame_02_58_27_000.jpg,0.0,0.0,0.0
181,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1174_Teror_frame_02_39_30_000.jpg,1.0,1.0,1.0
182,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1175_Teror_frame_02_39_30_000.jpg,0.0,0.0,0.0
183,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1176_PresaDeHornos_frame_13_50_27_000.jpg,0.0,0.0,0.0
184,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1177_PresaDeHornos_frame_12_58_43_000.jpg,1.0,1.0,1.0
185,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1178_Teror_frame_02_04_06_000.jpg,1.0,1.0,1.0
186,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1179_Teror_frame_02_04_06_000.jpg,0.0,0.0,0.0
187,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\117_Arucas_frame_01_44_47_000.jpg,0.0,0.0,0.0
188,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1180_PresaDeHornos_frame_11_15_45_000.jpg,1.0,1.0,1.0
189,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1183_Teror_frame_02_39_31_000.jpg,1.0,1.0,1.0
190,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1184_Teror_frame_02_39_31_000.jpg,0.0,0.0,0.0
191,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1185_Teror_frame_03_06_36_000.jpg,1.0,1.0,1.0
192,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1186_Teror_frame_02_40_40_000.jpg,0.0,0.0,0.0
193,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1187_Teror_frame_02_40_40_000.jpg,0.0,0.0,0.0
194,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1188_Teror_frame_02_15_11_000.jpg,0.0,0.0,0.0
195,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1189_Teror_frame_02_15_11_000.jpg,1.0,1.0,1.0
196,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\118_Arucas_frame_01_42_38_000.jpg,0.0,0.0,0.0
197,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1190_Teror_frame_02_15_11_000.jpg,0.0,0.0,0.0
198,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1191_Teror_frame_02_42_19_000.jpg,0.5,1.0,0.6666666666666666
199,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1192_Teror_frame_03_13_25_000.jpg,1.0,1.0,1.0
200,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1193_Teror_frame_02_37_15_000.jpg,0.0,0.0,0.0
201,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1194_Teror_frame_02_11_23_000.jpg,0.3333333333333333,1.0,0.5
202,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1195_Teror_frame_02_11_23_000.jpg,0.0,0.0,0.0
203,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1196_Teror_frame_02_39_55_000.jpg,1.0,1.0,1.0
204,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1197_Teror_frame_02_39_55_000.jpg,0.0,0.0,0.0
205,F:\Datasets\TFMTestRemake\CropSegInputBottomReduced\1198_Teror_frame_02_12_59_000.jpg,0.0,0.0,0.0
