,filename,precision,recall,f1_score
215,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\294_bib_number_0654.jpg,0.0,0.0,0
216,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\295_bib_number_0654.jpg,0.0,0,0
217,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\296_bib_number_0659.jpg,0.0,0.0,0
218,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\297_bib_number_0661.jpg,1.0,1.0,1.0
219,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\298_bib_number_0668.jpg,1.0,1.0,1.0
220,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\299_bib_number_0668.jpg,0.0,0.0,0
221,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\29_bib_number_0041.jpg,0.0,0.0,0
222,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\2_bib_number_0005.jpg,0.0,0,0
223,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\300_bib_number_0668.jpg,0.0,0.0,0
224,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\301_bib_number_0668.jpg,0.0,0.0,0
225,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\302_bib_number_0668.jpg,0.0,0.0,0
226,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\303_bib_number_0670.jpg,0.0,0.0,0
227,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\304_bib_number_0670.jpg,1.0,1.0,1.0
228,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\305_bib_number_0670.jpg,0.0,0,0
229,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\306_bib_number_0670.jpg,0.0,0,0
230,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\307_bib_number_0672.jpg,0.0,0.0,0
231,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\308_bib_number_0672.jpg,0.0,0,0
232,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\309_bib_number_0673.jpg,0.0,0.0,0
233,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\30_bib_number_0056.jpg,0.0,0.0,0
234,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\310_bib_number_0680.jpg,0.0,0.0,0
235,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\311_bib_number_0682.jpg,0.0,0.0,0
236,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\312_bib_number_0687.jpg,0.0,0.0,0
237,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\313_bib_number_0690.jpg,0.0,0.0,0
238,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\314_bib_number_0696.jpg,0.0,0.0,0
239,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\315_bib_number_0696.jpg,0.0,0.0,0
240,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\316_bib_number_0697.jpg,0.0,0.0,0
241,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\317_bib_number_0706.jpg,0.0,0.0,0
242,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\318_bib_number_0706.jpg,0.0,0,0
243,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\319_bib_number_0713.jpg,0.0,0.0,0
244,F:\Datasets\TFMTestRemake\BibNumberTestPeopleImg\31_bib_number_0056.jpg,0.0,0,0
